対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
石川,2023/11/12 22:04:31,石川県,女,1956,,200万円以上 300万円未満,石川県人,1泊,富山県,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,5,値段品数親切,,,11回目以上,"温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 名所、旧跡の観光, お祭りやイベントへの参加・見物, アウトドア（海水浴、釣り、登山など）",0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター, Instagram, 友人・知人",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,5,,,,,,10,石川県在住,まだまだアピール方法が足りない,道の駅のと千里浜,同意する,,,,,,,1956,,,,,,
石川,2023/11/18 13:02:04,福井県,男,2009,,"1,200万円以上 1,500万円未満",親,1泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光, 買い物、アウトレット, まちあるき、都市散策, 各種体験（手作り、果物狩りなど）, 友人・親戚を訪ねる",1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,"新聞・雑誌・ガイドブック, 観光パンフレット・ポスター",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円未満",,,,,,,,,,,,5,いろいろな興味深い商品と美味しいご飯,きれい,,,,9,また行きたい（1年以内）,雨でも行ける施設を増やして欲しい お昼を食べるのにピッタリ,道の駅のと千里浜,同意する,,,,コスモアイル羽咋,,,2009,,,,,,
石川,2023/11/25 12:44:44,石川県,女,1972,,500万円以上 600万円未満,夫婦2人,1泊,石川県外には泊まらない,白山エリア （一里野温泉、白峰温泉、白山市など）,1泊,,,,,,,,,県外から訪れていない（石川県内在住）,0,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"1,000円以上 3,000円未満",,"1,000円未満",,,,,,,,,,,,4,美味しいアイスが食べれました,綺麗で明るい,,,,8,石川県在住,地元の野菜を使った美味しい食べ物があると嬉しい お土産や商品が沢山揃っている,道の駅のと千里浜,同意する,,,,帰宅,,,1972,,,,,,
石川,2023/12/11 23:10:21,愛知県,女,1973,,500万円以上 600万円未満,夫婦2人,1泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,11回目以上,ドライブ・ツーリング,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,5,活気にあふれている,施設は綺麗にしてあるし、タイヤシャワーも完備してある,,,,10,また行きたい（1年以内）,美味しいものが多いので来るたびに何を食べようか楽しみにしています。 千里浜なぎさドライブウェイの魅力を多くの人に知ってもらいたいから,道の駅のと千里浜,同意する,,,,,,,1973,,,,,,
石川,2023/12/26 20:53:07,富山県,男,1969,,700万円以上 800万円未満,自分ひとり,1泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,4,除雪がしっかりなされていたから,,,初めて,"各種体験（手作り、果物狩りなど）, 出張など仕事関係",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,品揃えが豊富,入り口にある顔出しパネル,,,,10,また行きたい（1年以内）,イノシシなどのジビエ料理 千里浜砂像は一見の価値があると思うから,道の駅のと千里浜,同意する,,,,富士SUN（穴水町）,,,1969,,,,,,
石川,2023/12/29 16:50:41,石川県,男,1974,,500万円以上 600万円未満,夫婦2人,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,,5,千里浜ブレンドコーヒーが美味しかった。,綺麗、清潔。,,,,10,石川県在住,特になし この辺で一番綺麗な施設だから。,道の駅のと千里浜,同意する,,,,,,,1974,,,,,,
石川,2023/12/29 17:08:12,石川県,女,1985,,600万円以上 700万円未満,夫婦2人,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,"地元の美味しいものを食べる, 名所、旧跡の観光, 買い物、アウトレット, まちあるき、都市散策, ドライブ・ツーリング",0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,,5,いつ来ても親切丁寧な接客、美味しいコーヒー,お手洗いが綺麗、広すぎず狭すぎず商品が見やすい,,,,10,石川県在住,ハンドメイド雑貨のイベント、バイクのイベント いつもキッチンカーが来ていて賑やかだし、足湯や砂のモニュメントも楽しく、綺麗な道の駅で、地域の名産品も選びやすいから。,道の駅のと千里浜,同意する,,道の駅高松,,イカの駅　つくモール,,,1985,,,,,,
石川,2023/10/06 16:12:05,富山県,女,1954,,300万円以上 400万円未満,夫婦2人,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,"地元の美味しいものを食べる, 買い物、アウトレット",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"観光連盟やDMOのHP, 友人・知人",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,"5,000円以上 10,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,5,接客が良い,産直商品が豊富,,,,8,また行きたい（1年以内）,産直野菜の食事メニューが少ない,神子の里,同意する,,,,,,,1954,,,,,,
石川,2023/10/09 14:41:10,石川県,無回答,1994,,"900万円以上 1,000万円未満",小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,県外から訪れていない（石川県内在住）,0,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"地元の美味しいものを食べる, 買い物、アウトレット, ドライブ・ツーリング, 神音に行く",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"インターネット・アプリ, 書籍",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,5,ここでしか売っていない地元の野菜や果物があり、お惣菜やお米も充実していた,神子原米をはじめとする農産物へのリスペクトが感じられた,,,,10,また行きたい（1年以内）,自然栽培の農産物をもっとブランド化すると良いと思う ブランド米である神子原米の歴史にも触れることが出来るため、ここに来るだけで神子原村のことを知ることが出来る,神子の里,同意する,,自宅,,神音,,,1994,,,,,,
石川,2023/10/09 14:47:54,石川県,女,1995,,"900万円以上 1,000万円未満",小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,5,神子原のものがいっぱいある,活気づいている。お土産がちょうどいい,,,,10,機会があれば行きたい,アクティビティがあったらうれしい モンブラン美味しい！！,神子の里,同意する,,,,神音,,,1995,,,,,,
石川,2023/10/10 12:04:18,石川県,女,1971,,300万円以上 400万円未満,親,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,県外から訪れていない（石川県内在住）,0,0,0,0,0,0,0,,0,0,0,0,,,,,11回目以上,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック, 観光パンフレット・ポスター",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,5,,スタッフの雰囲気が良かった,,,,10,石川県在住,地元愛を感じたい そこでしか買えないものがある,神子の里,同意する,,,,,,,1971,,,,,,
石川,2023/10/23 10:00:31,大阪府,男,1949,,300万円以上 400万円未満,自分ひとり,1泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,在来線,0,0,0,1,0,0,0,,0,0,0,0,4,安い,,,11回目以上,"地元の美味しいものを食べる, 名所、旧跡の観光, まちあるき、都市散策",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光パンフレット・ポスター, 友人・知人",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,地産の野菜や果物が豊富,ゆっくりくつろげる,,,,10,また行きたい（1年以内）,特になし 日本の原風景が残ってるから,神子の里,同意する,,他には行ってない,,予定してない,,,1949,,,,,,
石川,2023/11/11 9:40:02,福井県,男,1960,,"1,500万円以上",職場の同僚,2泊,富山県,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,使わない,,"5,000円以上 10,000円未満",,,,,,,,,,,,4,コンパクトなスペースに充実した商品と、美味しい蕎麦。,休憩スペースがあると良かった。,,,,7,また行きたい（1年以内）,和の食文化 蕎麦,神子の里,同意する,,,,氷見の番屋,,,1960,,,,,,
石川,2023/11/12 9:34:27,石川県,女,1995,,800万円以上 900万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,県外から訪れていない（石川県内在住）,0,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,"地元の美味しいものを食べる, 買い物、アウトレット",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 友人・知人",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,,5,自然栽培の野菜や果物も買える。自然栽培じゃなくても野菜が美味しい,きれいなところ。人が優しくてニコニコ話しかけてくれる,,,,10,また行きたい（1年以内）,珈琲が忘れられない美味しさ 平日の疲れを忘れられる。あったかい気持ちになれる,神子の里,同意する,,神音カフェ,,内灘サンセットパーク,,,1995,,,,,,
石川,2023/10/11 10:59:07,千葉県,女,1968,,400万円以上 500万円未満,夫婦2人,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,4,遠いから疲れる,,,11回目以上,名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,,もっとご当地グルメの種類を増やして欲しい,,,,8,機会があれば行きたい,石川県内で道の駅スタンプラリーとかあったら嬉しい。全部制覇するとお土産がもらえたり 魅力的な場所がたくさんある,道の駅とぎ海街道,同意する,,,,,,,1968,,,,,,
石川,2023/11/04 11:18:23,長野県,男,2009,,"1,000万円以上 1,200万円未満",親,2泊,岐阜県,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 買い物、アウトレット, 貝拾い",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,5,色々なお土産があるから,,,,,9,また行きたい（1年以内）,特になし 海の景色が綺麗,道の駅とぎ海街道,同意する,,シーサイドビラBOKKAI,,,,,2009,,,,,,
石川,2023/09/26 21:24:42,東京都,男,1952,,700万円以上 800万円未満,夫婦2人,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,"飛行機, 旅行会社ツアーバス",0,0,0,0,1,1,0,,0,0,0,0,5,親切丁寧,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光, まちあるき、都市散策",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,ブログ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"50,000円以上 100,000円未満",,,,,,,,,,,,5,料理,おいしい,,,,10,また行きたい（1年以内）,特に無し 能登はおいしい,Royal Hotel 能登,同意する,,能登ワイン,,,,,1952,,,,,,
石川,2023/09/29 16:54:42,岐阜県,女,1950,,300万円以上 400万円未満,夫婦2人,1泊,岐阜県,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,4,清潔,清掃,,,,7,また行きたい（1年以内）,今回の旅行にとても満足です 窓からの眺め,Royal Hotel 能登,同意する,,,,,,,1950,,,,,,
石川,2023/10/07 19:45:42,神奈川県,女,2000,,300万円以上 400万円未満,親,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,"レンタカー, 飛行機",0,1,0,0,1,0,0,,0,0,0,0,4,,,,2～5回目,友人・親戚を訪ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"20,000円以上 30,000円未満",,,,,,,,,,,,4,,,,,,8,また行きたい（1年以内）,特になし,Royal Hotel 能登,同意する,,,,,,,2000,,,,,,
石川,2023/10/23 8:05:27,長野県,男,1978,,500万円以上 600万円未満,夫婦2人,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"温泉や露天風呂, 名所、旧跡の観光",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"1,000円未満",,,,,,,,,,,,3,料理会場の床にゴミが落ちたままになっていた。すき焼きなどはとてもおいしかった。,お風呂まで近ければ良かった。,,,,5,機会があれば行きたい,海なし県に住んでいるので、海の幸に惹かれます。観光地価格でなく、お手軽に新鮮な良いものが食べれるところがあれば行きたいです。 料理の良さ,Royal Hotel 能登,同意する,,,,,,,1978,,,,,,
石川,2023/11/04 8:34:46,岐阜県,男,1958,,300万円以上 400万円未満,友人,1泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ツアー,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"10,000円以上 20,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,2,設備補修されていないから。,お風呂へ行く途中のカタログケース、ホコリだらけ。壁キズが補修されずそのまま。,,,,0,機会があれば行きたい,魚料理。,Royal Hotel 能登,同意する,,,,,,,1958,,,,,,
石川,2023/11/11 22:11:51,愛知県,男,1963,,500万円以上 600万円未満,夫婦2人,1泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 買い物、アウトレット",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"30,000円以上 40,000円未満",,"40,000円以上 50,000円未満",,,,,,,,,,,,5,食事が美味しかった。,コスパが良い,,,,8,また行きたい（1年以内）,道路が整備されていて移動が便利 魚が美味しい,Royal Hotel 能登,同意する,,,,,,,1963,,,,,,
石川,2023/11/17 9:59:13,東京都,男,1987,,800万円以上 900万円未満,夫婦2人,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,,0,0,0,0,3,レンタカー利用,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光, まちあるき、都市散策",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,カタログギフト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"10,000円以上 20,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,4,ラウンジ、温泉,サービスがよい,,,,7,機会があれば行きたい,海産物,Royal Hotel 能登,同意する,,,,,,,1987,,,,,,
石川,2023/11/17 10:01:00,東京都,女,1988,,800万円以上 900万円未満,夫婦2人,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,,0,0,0,0,4,途中自分たちのペースで観光しながら来られたので良かった,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ギフトカタログ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,食事で地元の食材などをたくさん頂けて良かった,ラウンジがとても気に入った！もっと遅い時間までやって欲しいです,,,,8,機会があれば行きたい,特になし とにかくゆっくり過ごしたい方に勧めたい,Royal Hotel 能登,同意する,,,,,,,1988,,,,,,
石川,2023/11/25 8:36:04,神奈川県,女,1962,,"900万円以上 1,000万円未満",団体旅行,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 名所、旧跡の観光",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,3,,,,,,6,機会があれば行きたい,特に無し,Royal Hotel 能登,同意する,,,,,,,1962,,,,,,
石川,2023/11/25 8:38:11,神奈川県,女,1995,,"900万円以上 1,000万円未満",親,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,"飛行機, 旅行会社ツアーバス",0,0,0,0,1,1,0,,0,0,0,0,5,寝てたらホテルにつくため,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,使わない,,,,,,,,,,,,4,部屋が広い,,,,,7,機会があれば行きたい,特になし,Royal Hotel 能登,同意する,,,,,,,1995,,,,,,
石川,2023/12/03 23:15:36,神奈川県,女,1958,,500万円以上 600万円未満,団体旅行,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,安心,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,4,種類が豊富,スタッフの対応が良い。,,,,9,また行きたい（1年以内）,特になし 魚が美味しい。,Royal Hotel 能登,同意する,,,,,,,1958,,,,,,
石川,2023/12/06 8:28:14,静岡県,男,1950,,400万円以上 500万円未満,夫婦2人,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,"飛行機, 旅行会社ツアーバス",0,0,0,0,1,1,0,,0,0,0,0,4,自分で運転しなくて楽だった,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,,3,清潔、部屋の広さ,清潔、部屋の広さ,,,,7,また行きたい（1年以内）,へしこ 清潔、部屋の広さ,Royal Hotel 能登,同意する,,気多大社,,,,,1950,,,,,,
石川,2023/12/06 21:56:19,東京都,男,1947,,100万円以上 200万円未満,友人,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,,,,初めて,"地元の美味しいものを食べる, 買い物、アウトレット",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,4,,,,,,7,機会があれば行きたい,特に無し,Royal Hotel 能登,同意する,,,,,,,1947,,,,,,
石川,2023/12/06 22:10:06,東京都,男,1948,,200万円以上 300万円未満,兄弟,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,ツアーの為,,,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ツアー,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,4,料理の多さ,,,,,10,また行きたい（1年以内）,特に無し 食べ物の多さ,Royal Hotel 能登,同意する,,,,,,,1948,,,,,,
