対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
福井,2023/10/17 20:20:10,福井県,女,40代,,800万円以上 900万円未満,恋人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,県外から訪れていない（福井県在住）,0,0,0,0,0,0,1,自家用車,0,0,0,0,,,,11回目以上,11回目以上,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,使わない,,使わない,,"3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,,,,,,,,4,4,,,,,,10,また行きたい（1年以内）,,フルーツライン エリア,,丸岡城,,選択なし/該当施設なし,,000000,フルーツライン エリア,1980,43,,10月,18.フルーツライン エリア,,
福井,2023/10/17 19:58:23,福井県,女,20代,,分からない/無回答,夫婦2人,日帰り,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,,11回目以上,11回目以上,宿でのんびり過ごす温泉や露天風呂買い物、アウトレット,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,"3,000円以上 5,000円未満",,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,,,,,,,,5,5,,,,,,8,また行きたい（1年以内）,,道の駅「南えちぜん山海里」 エリア,,福井県立恐竜博物館,,選択なし/該当施設なし,,000000,道の駅「南えちぜん山海里」 エリア,1996,27,,10月,58.道の駅「南えちぜん山海里」 エリア,,
福井,2023/10/17 19:20:18,岐阜県,無回答,60代,,200万円以上 300万円未満,夫婦2人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,,初めて,初めて,名所、旧跡の観光まちあるき、都市散策,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,観光連盟やDMOのHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,"5,000円以上 10,000円未満",,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,7,また行きたい（1年以内）,,だるまちゃん広場 エリア,,大本山永平寺,,選択なし/該当施設なし,,000000,だるまちゃん広場 エリア,1955,68,,10月,42.だるまちゃん広場 エリア,,
福井,2023/10/17 18:35:35,神奈川県,男,50代,,"900万円以上 1,000万円未満",自分ひとり,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,宿でのんびり過ごす温泉や露天風呂地元の美味しいものを食べる名所、旧跡の観光まちあるき、都市散策ドライブ・ツーリング,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,観光パンフレット・ポスター観光協会等の案内所宿泊施設,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,"1,000円未満","5,000円以上 10,000円未満",,,,,,,,,,5,5,,,,,,10,機会があれば行きたい,,明通寺 エリア,,道の駅「若狭熊川宿」,,若狭瓜割名水公園 瓜割の滝,,000000,明通寺 エリア,1969,54,,10月,73.明通寺 エリア,(株)まちづくり小浜,若狭フィッシャーマンズがとても良い
福井,2023/10/17 18:20:20,福井県,女,50代,,100万円未満,親,日帰り,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,,2～5回目,2～5回目,お祭りやイベントへの参加・見物,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"5,000円以上 10,000円未満",,"3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,,,,,,,,5,5,,,,,,7,機会があれば行きたい,,道の駅「南えちぜん山海里」 エリア,,日本海さかな街,,金津創作の森,,000000,web,1973,50,,10月,58.道の駅「南えちぜん山海里」 エリア,,
福井,2023/10/17 18:11:51,愛知県,女,50代,,"1,000万円以上 1,200万円未満",自分ひとり,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,11回目以上,11回目以上,宿でのんびり過ごす温泉や露天風呂地元の美味しいものを食べる買い物、アウトレット,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,観光連盟やDMOのHP観光協会等の案内所宿泊施設,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,,,,"5,000円以上 10,000円未満",,"30,000円以上 40,000円未満",,"40,000円以上 50,000円未満","40,000円以上 50,000円未満",,,,,,,,,,3,4,,あわら温泉グランドホテルは、施設が複雑で移動が大変だったけど、色々な温泉があり、湯巡り出来ました。美松は高級ですが、サイトでみていたお部屋とイメージがかなり違っていた。スピードクジで当選してタダだったからでしょうか?少し残念です。,,,,8,また行きたい（1年以内）,,あわら湯のまち エリア,,あわら温泉街,,日本海さかな街,,000000,あわら湯のまち エリア,1969,54,,10月,17.あわら湯のまち エリア,,お湯が良い。海の物が新鮮であるから。
福井,2023/10/17 17:47:37,愛媛県,女,50代,,600万円以上 700万円未満,夫婦2人,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,レンタカー新幹線,0,1,1,0,0,0,0,レンタカー,0,0,0,0,5,,,初めて,初めて,地元の美味しいものを食べる名所、旧跡の観光テーマパーク（遊園地、動物園、博物館など）,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"30,000円以上 40,000円未満",,"10,000円以上 20,000円未満",,"1,000円未満","40,000円以上 50,000円未満",,,,,,,,,,5,5,,,,,,8,また行きたい（1年以内）,,明通寺 エリア,,氣比神宮,,三方五湖,,000000,web,1968,55,,10月,73.明通寺 エリア,(株)まちづくり小浜,
福井,2023/10/17 17:10:23,愛知県,男,30代,,400万円以上 500万円未満,小学生以下連れの家族,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,,初めて,初めて,温泉や露天風呂地元の美味しいものを食べるテーマパーク（遊園地、動物園、博物館など）,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"20,000円以上 30,000円未満",,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,,,,,,,,4,5,,,,,,9,機会があれば行きたい,,あわら湯のまち エリア,,越前松島水族館,,芝政ワールド,,000000,あわら湯のまち エリア,1987,36,,10月,17.あわら湯のまち エリア,,
福井,2023/10/17 16:19:19,埼玉県,男,60代,,100万円未満,その他家族,2泊,京都府,,福井県内には宿泊しない,,,,,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,路線バス,0,1,0,0,5,とても景色が良い。,,初めて,初めて,名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,"50,000円以上 100,000円未満",,使わない,,"1,000円未満","1,000円未満",,,,,,,,,,5,5,,景色が良い,,,,10,機会があれば行きたい,,レインボーライン エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,レインボーライン エリア,1956,67,,10月,77.レインボーライン エリア,三方五湖DMO(株),景色が良い
福井,2023/10/17 16:03:20,福井県,女,40代,,200万円以上 300万円未満,親,日帰り,石川県加賀市,,福井県内には宿泊しない,,,,,,,,,県外から訪れていない（福井県在住）,0,0,0,0,0,0,1,自家用車,0,0,0,0,4,回りやすい店内,,初めて,初めて,温泉や露天風呂地元の美味しいものを食べる名所、旧跡の観光,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,"3,000円以上 5,000円未満",,"1,000円以上 3,000円未満",,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",,,,,,,,,,5,4,,見やすい店内,,,,9,また行きたい（1年以内）,,道の駅みくに ふれあいパーク三里浜 エリア,,三國湊レトロ,,丸岡城,,000000,越前大野城・城下町 エリア,1974,49,,10月,15.道の駅みくに ふれあいパーク三里浜 エリア,(一社)DMOさかい観光局,三国湊の町並み
福井,2023/10/17 14:54:44,大阪府,女,40代,,分からない/無回答,夫婦2人,4泊以上,石川県加賀市,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,2～5回目,2～5回目,名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TV・ラジオ番組やCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,"30,000円以上 40,000円未満",,使わない,,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,,,,,10,機会があれば行きたい,,一乗谷朝倉氏遺跡 エリア,,越前そばの里,,選択なし/該当施設なし,,000000,一乗谷朝倉氏遺跡 エリア,1976,47,,10月,06.一乗谷朝倉氏遺跡 エリア,,
福井,2023/10/17 12:23:06,奈良県,女,50代,,300万円以上 400万円未満,夫婦2人,2泊,石川県加賀市,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,,初めて,初めて,温泉や露天風呂名所、旧跡の観光,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"10,000円以上 20,000円未満",,"30,000円以上 40,000円未満",,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,,,,,,,,5,4,,荘厳な感じで良かった,,,,8,機会があれば行きたい,,大本山 永平寺 エリア,,一乗谷朝倉氏遺跡,,福井県立恐竜博物館,,000000,大本山 永平寺 エリア,1964,59,,10月,34.大本山 永平寺 エリア,,
福井,2023/10/17 12:09:51,京都府,女,50代,,500万円以上 600万円未満,自分ひとり,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,,2～5回目,2～5回目,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリInstagram,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,"5,000円以上 10,000円未満",,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,もっともっと若狭の良さを発信してほしい,,,,10,また行きたい（1年以内）,,明通寺 エリア,,三丁町,神社仏閣巡り33観音,熊川宿,,000000,web,1965,58,,10月,73.明通寺 エリア,(株)まちづくり小浜,国宝と秘仏の御開帳
福井,2023/10/17 11:40:24,福井県,女,20代,,分からない/無回答,自分ひとり,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,11回目以上,11回目以上,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,使わない,,使わない,,使わない,使わない,,,,,,,,,,5,5,,,,,,7,,,あわら湯のまち エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1997,26,,10月,17.あわら湯のまち エリア,,
福井,2023/10/17 11:25:29,福井県,男,50代,,300万円以上 400万円未満,夫婦2人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,駐車場が広かった,,6～10回目,6～10回目,テーマパーク（遊園地、動物園、博物館など）まちあるき、都市散策,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,観光展・物産展友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,使わない,,"3,000円以上 5,000円未満",,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,休憩スペースが多かった,,,,10,また行きたい（1年以内）,,だるまちゃん広場 エリア,,選択なし/該当施設なし,町中,選択なし/該当施設なし,,000000,あわら湯のまち エリア,1966,57,,10月,42.だるまちゃん広場 エリア,,飲食の椅子の多さ
福井,2023/10/17 10:46:45,滋賀県,男,60代,,"1,000万円以上 1,200万円未満",夫婦2人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,,11回目以上,11回目以上,地元の美味しいものを食べる名所、旧跡の観光,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,使わない,,使わない,,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,5,,,若狭フィッシャーマンズワーフ エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1962,61,,10月,70.若狭フィッシャーマンズワーフ エリア,(株)まちづくり小浜,
福井,2023/10/17 10:31:44,福井県,男,40代,,500万円以上 600万円未満,自分ひとり,2泊,京都府,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,,2～5回目,2～5回目,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"20,000円以上 30,000円未満",,"1,000円以上 3,000円未満","20,000円以上 30,000円未満",,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,,JR美浜駅 エリア,,若狭フィッシャーマンズワーフ,,レインボーライン,,000000,web,1980,43,,10月,79.JR美浜駅 エリア,三方五湖DMO(株),
福井,2023/10/17 09:03:30,福井県,男,20代,,100万円未満,自分ひとり,日帰り,福井県外には宿泊しない,,1泊,,,,,,,,,その他,0,0,0,0,0,0,0,その他,0,0,0,0,4,特にない,,11回目以上,11回目以上,温泉や露天風呂その他,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,観光展・物産展友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,使わない,,"1,000円以上 3,000円未満",,使わない,使わない,,,,,,,,,,4,4,,特にない,,,,10,機会があれば行きたい,,福井駅前 エリア,,一乗谷朝倉氏遺跡,お城がとても綺麗,丸岡城,,000000,福井駅前 エリア,2001,22,,10月,01.福井駅前 エリア,,金沢東京京都大阪
福井,2023/10/17 08:44:57,福井県,無回答,30代,,分からない/無回答,自分ひとり,日帰り,福井県外には宿泊しない,,4泊以上,,,,,,,,,県外から訪れていない（福井県在住）,0,0,0,0,0,0,1,自家用車,0,0,0,0,3,,,2～5回目,2～5回目,買い物、アウトレット,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"1,000円未満",,"1,000円未満",,使わない,"1,000円未満",,,,,,,,,,3,3,,,,,,5,福井県在住,,道の駅「禅の里」 エリア,,越前大野城,,選択なし/該当施設なし,,000000,web,1987,36,,10月,35.道の駅「禅の里」 エリア,,
福井,2023/10/17 08:43:52,福井県,無回答,30代,,分からない/無回答,自分ひとり,日帰り,福井県外には宿泊しない,,4泊以上,,,,,,,,,県外から訪れていない（福井県在住）,0,0,0,0,0,0,1,自家用車,0,0,0,0,,,,6～10回目,6～10回目,買い物、アウトレット,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"1,000円未満",,"1,000円未満",,使わない,"1,000円未満",,,,,,,,,,3,3,,,,,,5,福井県在住,,越前大野城・城下町 エリア,,道の駅「越前おおの荒島の郷」,,選択なし/該当施設なし,,000000,web,1987,36,,10月,21.越前大野城・城下町 エリア,,
福井,2023/10/17 08:42:30,福井県,無回答,30代,,分からない/無回答,自分ひとり,日帰り,福井県外には宿泊しない,,4泊以上,,,,,,,,,県外から訪れていない（福井県在住）,0,0,0,0,0,0,1,自家用車,0,0,0,0,,,,2～5回目,2～5回目,買い物、アウトレット,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"1,000円未満",,"1,000円未満",,使わない,"1,000円未満",,,,,,,,,,3,3,,,,,,5,福井県在住,,道の駅「越前おおの荒島の郷」 エリア,,選択なし/該当施設なし,,越前大野城,,000000,web,1987,36,,10月,22.道の駅「越前おおの荒島の郷」 エリア,,
福井,2023/10/17 08:25:20,埼玉県,男,60代,,500万円以上 600万円未満,夫婦2人,4泊以上,滋賀県,,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"20,000円以上 30,000円未満",,"30,000円以上 40,000円未満",,"5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,,,,,,,,3,3,,飲食店が余りにも少ない。,,,,8,機会があれば行きたい,,明通寺 エリア,,選択なし/該当施設なし,中山寺,選択なし/該当施設なし,,000000,明通寺 エリア,1957,66,,10月,73.明通寺 エリア,(株)まちづくり小浜,過疎で不便で飲食店もないが、私のようにそれを好む人間もいるので、紹介してゆきたい。
福井,2023/10/17 08:07:43,福井県,男,40代,,800万円以上 900万円未満,職場の同僚,3泊,海外,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,タクシー,1,0,0,0,3,,,11回目以上,11回目以上,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,"1,000円未満",,"1,000円未満",,"1,000円未満","1,000円未満",,,,,,,,,,3,3,,,,,,5,,,福井駅前 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1982,41,,10月,01.福井駅前 エリア,,
福井,2023/10/17 06:43:01,大阪府,男,50代,,500万円以上 600万円未満,夫婦2人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"5,000円以上 10,000円未満",,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,3,3,,,,,,5,機会があれば行きたい,,越前松島水族館 エリア,,東尋坊,,福井県立恐竜博物館,,000000,web,1964,59,,10月,11.越前松島水族館 エリア,(一社)DMOさかい観光局,
福井,2023/10/17 06:24:45,大阪府,男,60代,,分からない/無回答,友人,1泊,その他,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,その他スポーツ（ゴルフ、テニスなど）,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"1,000円以上 3,000円未満",,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,,,,,,,,5,4,,,,,,10,また行きたい（1年以内）,,道の駅「三方五湖」  エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅「三方五湖」  エリア,1956,67,,10月,83.道の駅「三方五湖」 エリア,三方五湖DMO(株),
福井,2023/10/17 06:14:56,埼玉県,男,40代,,400万円以上 500万円未満,職場の同僚,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,新幹線在来線,0,0,1,1,0,0,0,路線バス,0,1,0,0,3,,,11回目以上,11回目以上,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,"30,000円以上 40,000円未満",,"20,000円以上 30,000円未満",,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,,,,,,,,3,3,,,,,,10,また行きたい（1年以内）,,大本山 永平寺 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,大本山 永平寺 エリア,1981,42,,10月,34.大本山 永平寺 エリア,,永平寺の素晴らしさ
福井,2023/10/17 05:50:23,福井県,女,40代,,200万円以上 300万円未満,自分ひとり,1泊,山梨,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,,2～5回目,2～5回目,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,"1,000円未満",,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,5,,,福井駅前 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,福井駅前 エリア,1979,44,,10月,01.福井駅前 エリア,,
福井,2023/10/18 23:34:08,京都府,男,70代,,100万円以上 200万円未満,団体旅行,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,レンタカー,0,1,0,0,0,0,0,レンタカー,0,0,0,0,4,のんびりと　和気あいあいと　親睦を深めながら回れたから。,,2～5回目,2～5回目,花見や紅葉などの自然鑑賞名所、旧跡の観光,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"1,000円以上 3,000円未満",,使わない,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,,,,,,,,4,4,,,,,,7,また行きたい（1年以内）,,レインボーライン エリア,,選択なし/該当施設なし,ありません,選択なし/該当施設なし,,000000,レインボーライン エリア,1949,74,,10月,77.レインボーライン エリア,三方五湖DMO(株),
福井,2023/10/18 23:15:44,大阪府,男,50代,,分からない/無回答,自分ひとり,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,在来線,0,0,0,1,0,0,0,徒歩,0,0,1,0,,,,11回目以上,11回目以上,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,,,,,,,,4,4,,,,,,7,また行きたい（1年以内）,,福井駅前 エリア（宿泊施設）,,選択なし/該当施設なし,福井県産業会館,選択なし/該当施設なし,,000000,福井駅前 エリア（宿泊施設）,1965,58,,10月,02.福井駅前 エリア（宿泊施設）,,恐竜博物館、永平寺
福井,2023/10/18 22:22:02,京都府,女,20代,,400万円以上 500万円未満,恋人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,レンタカー在来線,0,1,0,1,0,0,0,レンタカー,0,0,0,0,4,,,2～5回目,2～5回目,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,使わない,"5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,7,機会があれば行きたい,,スキージャム勝山 エリア,,福井県立恐竜博物館,,福井県立恐竜博物館,,000000,web,1996,27,,10月,27.スキージャム勝山 エリア,勝山市観光まちづくり(株),
